Date,Open,High,Low,Close
1-February-1999,,,,1000.00
2-February-1999,,,,997.29
3-February-1999,,,,1009.61
4-February-1999,,,,1001.37
5-February-1999,,,,994.08
8-February-1999,,,,995.17
9-February-1999,,,,1012.07
10-February-1999,,,,1039.56
11-February-1999,,,,1047.62
12-February-1999,,,,1046.52
15-February-1999,,,,1040.36
16-February-1999,,,,1058.65
17-February-1999,,,,1060.86
18-February-1999,,,,1052.79
19-February-1999,,,,1050.76
22-February-1999,,,,1034.87
23-February-1999,,,,1024.92
24-February-1999,,,,1024.00
25-February-1999,,,,1018.77
26-February-1999,,,,999.43
27-February-1999,,,,1034.06
1-March-1999,,,,1037.30
3-March-1999,,,,1071.00
4-March-1999,,,,1051.12
5-March-1999,,,,1060.94
8-March-1999,,,,1070.48
9-March-1999,,,,1066.58
10-March-1999,,,,1078.84
11-March-1999,,,,1063.28
12-March-1999,,,,1065.29
15-March-1999,,,,1070.37
16-March-1999,,,,1058.22
17-March-1999,,,,1043.38
19-March-1999,,,,1045.90
22-March-1999,,,,1075.78
23-March-1999,,,,1102.27
24-March-1999,,,,1111.42
26-March-1999,,,,1099.02
30-March-1999,,,,1115.70
31-March-1999,,,,1126.70
1-April-1999,,,,1129.02
5-April-1999,,,,1079.10
6-April-1999,,,,1069.43
7-April-1999,,,,1076.25
8-April-1999,,,,1066.67
9-April-1999,,,,1033.42
12-April-1999,,,,1043.55
13-April-1999,,,,1048.17
15-April-1999,,,,1020.76
16-April-1999,,,,1082.77
17-April-1999,,,,1026.25
19-April-1999,,,,1066.85
20-April-1999,,,,1066.58
21-April-1999,,,,1071.57
22-April-1999,,,,1061.15
23-April-1999,,,,1059.54
26-April-1999,,,,1003.35
28-April-1999,,,,994.27
29-April-1999,,,,1018.96
3-May-1999,,,,1023.34
4-May-1999,,,,1051.46
5-May-1999,,,,1052.13
6-May-1999,,,,1072.35
7-May-1999,,,,1105.44
10-May-1999,,,,1128.60
11-May-1999,,,,1170.82
12-May-1999,,,,1135.28
13-May-1999,,,,1166.79
14-May-1999,,,,1178.15
17-May-1999,,,,1166.14
18-May-1999,,,,1166.19
19-May-1999,,,,1172.84
20-May-1999,,,,1156.12
21-May-1999,,,,1112.40
24-May-1999,,,,1134.14
25-May-1999,,,,1152.93
26-May-1999,,,,1121.68
27-May-1999,,,,1109.04
28-May-1999,,,,1095.67
31-May-1999,,,,1141.39
1-June-1999,,,,1119.37
2-June-1999,,,,1119.81
3-June-1999,,,,1139.55
4-June-1999,,,,1165.69
7-June-1999,,,,1155.49
8-June-1999,,,,1184.96
9-June-1999,,,,1176.50
10-June-1999,,,,1178.89
